ID Customer,Zone,Country,Product,Sales Channel,Priority,Date Order,Order ID,Send Date,units, Unit Price, Unit Cost, Total Sales, Total Cost, Benefit
C8624,Africa,Republic of the Congo,Flour,Online,Medium,4/22/2021,862446343,5/26/2021,5893,  152.58 € ,  97.44 € ,"  899,153.94 € ","  574,213.92 € ",  55.14 € 
C4422,Europe,Croatia,Sunflower,Offline,Critical,2/13/2021,442281520,3/14/2021,9785,  668.27 € ,  502.54 € ,"  6,539,021.95 € ","  4,917,353.90 € ",  165.73 € 
C2897,Europe,Switzerland,Came,Offline,High,6/5/2020,289702451,6/18/2020,8248,  47.45 € ,  31.79 € ,"  391,367.60 € ","  262,203.92 € ",  15.66 € 
C8797,Africa,Angola,Came,Offline,Critical,1/23/2022,879757964,2/27/2022,8787,  47.45 € ,  31.79 € ,"  416,943.15 € ","  279,338.73 € ",  15.66 € 
C5078,Asia,Cambodia,Oatmeal,Offline,High,9/4/2020,507809388,9/5/2020,937,  205.70 € ,  117.11 € ,"  192,740.90 € ","  109,732.07 € ",  88.59 € 
C2395,Africa,Pakistan,Sunflower,Offline,Critical,5/6/2021,239530551,5/17/2021,1268,  668.27 € ,  502.54 € ,"  847,366.36 € ","  637,220.72 € ",  165.73 € 
C7609,Africa,Malawi,Soy,Online,Low,12/13/2020,760907781,1/6/2021,8376,  255.28 € ,  159.42 € ,"  2,138,225.28 € ","  1,335,301.92 € ",  95.86 € 
C1282,Africa,Botswana,Oatmeal,Offline,Low,1/29/2021,128239905,3/10/2021,7893,  205.70 € ,  117.11 € ,"  1,623,590.10 € ","  924,349.23 € ",  88.59 € 
C5181,Central America and Caribbean,Saint Vincent and the Grenadines,Soy,Online,Critical,11/8/2020,518138253,11/28/2020,7478,  255.28 € ,  159.42 € ,"  1,908,983.84 € ","  1,192,142.76 € ",  95.86 € 
C5775,Australia and Oceania,Kiribati,Flour,Online,High,3/26/2021,577526652,4/10/2021,1825,  152.58 € ,  97.44 € ,"  278,458.50 € ","  177,828.00 € ",  55.14 € 
C3736,Central America and Caribbean,Honduras,Fish,Offline,Low,9/18/2020,373641431,10/28/2020,7657,  651.21 € ,  524.96 € ,"  4,986,314.97 € ","  4,019,618.72 € ",  126.25 € 
C9440,Africa,Israel,Meat,Offline,Low,6/27/2022,944031417,8/12/2022,8730,  421.89 € ,  364.69 € ,"  3,683,099.70 € ","  3,183,743.70 € ",  57.20 € 
C2465,Asia,Brunei,Came,Online,Low,7/27/2021,246557939,9/14/2021,828,  47.45 € ,  31.79 € ,"  39,288.60 € ","  26,322.12 € ",  15.66 € 
C8093,Africa,Senegal,Fish,Online,Low,7/9/2020,809394824,7/9/2020,6770,  651.21 € ,  524.96 € ,"  4,408,691.70 € ","  3,553,979.20 € ",  126.25 € 
C2810,Europe,Iceland,Rice,Offline,High,4/24/2022,281028401,5/14/2022,1404,  154.06 € ,  90.93 € ,"  216,300.24 € ","  127,665.72 € ",  63.13 € 
C8802,Central America and Caribbean,Haiti,Fish,Offline,Low,4/20/2020,880257499,5/1/2020,6610,  651.21 € ,  524.96 € ,"  4,304,498.10 € ","  3,469,985.60 € ",  126.25 € 
C8461,Europe,Switzerland,Soy,Online,Medium,7/20/2022,846193444,9/2/2022,6299,  255.28 € ,  159.42 € ,"  1,608,008.72 € ","  1,004,186.58 € ",  95.86 € 
C2882,Europe,Italy,Meat,Offline,High,10/18/2021,288260066,11/10/2021,1414,  421.89 € ,  364.69 € ,"  596,552.46 € ","  515,671.66 € ",  57.20 € 
C7361,Europe,Romania,Oatmeal,Online,Medium,8/12/2022,736193692,9/1/2022,4928,  205.70 € ,  117.11 € ,"  1,013,689.60 € ","  577,118.08 € ",  88.59 € 
C1900,Europe,Georgia,Oatmeal,Offline,Critical,10/30/2022,190043151,12/13/2022,6846,  205.70 € ,  117.11 € ,"  1,408,222.20 € ","  801,735.06 € ",  88.59 € 
C7701,North America,United States of America,Meat,Offline,Medium,9/4/2020,770169770,9/18/2020,9205,  421.89 € ,  364.69 € ,"  3,883,497.45 € ","  3,356,971.45 € ",  57.20 € 
C1672,Australia and Oceania,Kiribati,Fish,Offline,Critical,12/7/2021,167247378,1/18/2022,1071,  651.21 € ,  524.96 € ,"  697,445.91 € ","  562,232.16 € ",  126.25 € 
C1922,Europe,Bosnia and Herzegovina,Flour,Online,Critical,5/8/2021,192262303,5/8/2021,3543,  152.58 € ,  97.44 € ,"  540,590.94 € ","  345,229.92 € ",  55.14 € 
C9265,Africa,Mauritius ,Lemon,Offline,Medium,3/23/2021,926513373,3/23/2021,4751,  81.73 € ,  56.67 € ,"  388,299.23 € ","  269,239.17 € ",  25.06 € 
C2716,North America,Greenland,Meat,Online,Medium,5/23/2021,271611917,6/9/2021,4857,  421.89 € ,  364.69 € ,"  2,049,119.73 € ","  1,771,299.33 € ",  57.20 € 
C6994,Africa,Zimbabwe,Fish,Online,Critical,8/31/2020,699481761,9/14/2020,1052,  651.21 € ,  524.96 € ,"  685,072.92 € ","  552,257.92 € ",  126.25 € 
C7023,Europe,Belgium,Sorghum,Offline,Medium,2/12/2021,702359235,3/1/2021,2560,  109.28 € ,  35.84 € ,"  279,756.80 € ","  91,750.40 € ",  73.44 € 
C6427,Europe,Luxembourg,Rice,Online,Medium,12/9/2020,642793166,1/19/2021,5637,  154.06 € ,  90.93 € ,"  868,436.22 € ","  512,572.41 € ",  63.13 € 
C5036,Africa,Sudan,Fish,Online,Low,7/28/2021,503644883,8/9/2021,8568,  651.21 € ,  524.96 € ,"  5,579,567.28 € ","  4,497,857.28 € ",  126.25 € 
C3380,Africa,Cote d'Ivoire,Lemon,Online,High,7/31/2020,338088214,9/18/2020,6670,  81.73 € ,  56.67 € ,"  545,139.10 € ","  377,988.90 € ",  25.06 € 
C7196,Africa,Rwanda,Oatmeal,Offline,Medium,8/24/2021,719609487,9/21/2021,7293,  205.70 € ,  117.11 € ,"  1,500,170.10 € ","  854,083.23 € ",  88.59 € 
C4920,North America,Mexico,Rice,Online,Medium,9/14/2021,492007529,10/4/2021,4816,  154.06 € ,  90.93 € ,"  741,952.96 € ","  437,918.88 € ",  63.13 € 
C8193,Australia and Oceania,Tuvalu,Rice,Offline,Critical,12/12/2020,819393670,12/16/2020,5651,  154.06 € ,  90.93 € ,"  870,593.06 € ","  513,845.43 € ",  63.13 € 
C2361,Africa,Guinea-Bissau,Orange,Offline,Critical,5/31/2021,236191737,6/1/2021,3239,  9.33 € ,  6.92 € ,"  30,219.87 € ","  22,413.88 € ",  2.41 € 
C4971,Europe,Greece,Oatmeal,Online,Critical,8/31/2022,497138059,10/12/2022,3054,  205.70 € ,  117.11 € ,"  628,207.80 € ","  357,653.94 € ",  88.59 € 
C7272,Central America and Caribbean,Haiti,Came,Online,Low,5/23/2020,727281463,7/11/2020,7601,  47.45 € ,  31.79 € ,"  360,667.45 € ","  241,635.79 € ",  15.66 € 
C5719,Africa,Yemen,Meat,Online,Medium,2/11/2022,571983277,2/14/2022,1417,  421.89 € ,  364.69 € ,"  597,818.13 € ","  516,765.73 € ",  57.20 € 
C6469,Europe,Russia,Lemon,Offline,Low,1/13/2020,646917331,2/13/2020,6069,  81.73 € ,  56.67 € ,"  496,019.37 € ","  343,930.23 € ",  25.06 € 
C2880,Africa,Tunisia ,Soy,Offline,Medium,1/18/2021,288069951,2/3/2021,5155,  255.28 € ,  159.42 € ,"  1,315,968.40 € ","  821,810.10 € ",  95.86 € 
C7017,Asia,India,Rice,Online,Medium,6/14/2022,701739966,7/16/2022,9305,  154.06 € ,  90.93 € ,"  1,433,528.30 € ","  846,103.65 € ",  63.13 € 
C9145,Asia,Taiwan,Oatmeal,Online,High,12/9/2021,914538705,12/26/2021,1181,  205.70 € ,  117.11 € ,"  242,931.70 € ","  138,306.91 € ",  88.59 € 
C9233,Africa,Morocco,Flour,Offline,High,11/23/2021,923389995,1/9/2022,474,  152.58 € ,  97.44 € ,"  72,322.92 € ","  46,186.56 € ",  55.14 € 
C3455,Africa,Zimbabwe,Came,Online,Medium,4/1/2022,345530164,4/9/2022,8909,  47.45 € ,  31.79 € ,"  422,732.05 € ","  283,217.11 € ",  15.66 € 
C6685,Africa,Lebanon,Sorghum,Online,Low,11/25/2021,668508040,12/25/2021,5240,  109.28 € ,  35.84 € ,"  572,627.20 € ","  187,801.60 € ",  73.44 € 
C3001,Australia and Oceania,Federated States of Micronesia,Fish,Offline,High,2/27/2020,300184953,2/29/2020,253,  651.21 € ,  524.96 € ,"  164,756.13 € ","  132,814.88 € ",  126.25 € 
C4187,Europe,Macedonia,Orange,Online,Low,1/3/2021,418734729,1/6/2021,1766,  9.33 € ,  6.92 € ,"  16,476.78 € ","  12,220.72 € ",  2.41 € 
C9226,Africa,Ghana,Corn,Online,Medium,4/11/2020,922643697,5/7/2020,9628,  437.20 € ,  263.33 € ,"  4,209,361.60 € ","  2,535,341.24 € ",  173.87 € 
C8807,North America,Greenland,Fish,Offline,High,4/30/2021,880710685,6/19/2021,718,  651.21 € ,  524.96 € ,"  467,568.78 € ","  376,921.28 € ",  126.25 € 
C7820,Africa,Bahrain,Sunflower,Online,Low,3/20/2022,782047021,4/6/2022,3947,  668.27 € ,  502.54 € ,"  2,637,661.69 € ","  1,983,525.38 € ",  165.73 € 
C2860,Europe,Serbia,Soy,Offline,Critical,10/29/2022,286076533,11/10/2022,5258,  255.28 € ,  159.42 € ,"  1,342,262.24 € ","  838,230.36 € ",  95.86 € 
C4725,Africa,Lebanon,Soy,Offline,High,8/1/2020,472535550,8/29/2020,2625,  255.28 € ,  159.42 € ,"  670,110.00 € ","  418,477.50 € ",  95.86 € 
C6914,Europe,Monaco,Meat,Online,High,6/19/2020,691472899,8/7/2020,1052,  421.89 € ,  364.69 € ,"  443,828.28 € ","  383,653.88 € ",  57.20 € 
C8132,Africa,Iran,Soy,Online,High,2/18/2022,813249909,3/10/2022,7575,  255.28 € ,  159.42 € ,"  1,933,746.00 € ","  1,207,606.50 € ",  95.86 € 
C7785,Africa,Mauritius ,Orange,Online,Medium,5/12/2021,778540408,6/9/2021,6263,  9.33 € ,  6.92 € ,"  58,433.79 € ","  43,339.96 € ",  2.41 € 
C1483,Central America and Caribbean,Saint Kitts and Nevis ,Meat,Online,Critical,1/17/2020,148330724,2/7/2020,3212,  421.89 € ,  364.69 € ,"  1,355,110.68 € ","  1,171,384.28 € ",  57.20 € 
C3539,Europe,Bulgaria,Orange,Online,Low,11/27/2021,353919684,1/1/2022,1554,  9.33 € ,  6.92 € ,"  14,498.82 € ","  10,753.68 € ",  2.41 € 
C6469,Europe,Italy,Sorghum,Offline,Medium,7/1/2022,646918618,7/19/2022,6450,  109.28 € ,  35.84 € ,"  704,856.00 € ","  231,168.00 € ",  73.44 € 
C3492,Africa,Namibia,Rice,Offline,Low,1/23/2022,349251353,2/3/2022,91,  154.06 € ,  90.93 € ,"  14,019.46 € ","  8,274.63 € ",  63.13 € 
C2031,Europe,San Marino,Came,Online,Medium,3/31/2021,203154218,4/13/2021,6702,  47.45 € ,  31.79 € ,"  318,009.90 € ","  213,056.58 € ",  15.66 € 
C1211,Central America and Caribbean,The Bahamas,Came,Offline,Low,7/8/2022,121176040,7/23/2022,7538,  47.45 € ,  31.79 € ,"  357,678.10 € ","  239,633.02 € ",  15.66 € 
C5361,Africa,Lebanon,Soy,Online,Low,3/7/2020,536178147,3/27/2020,5884,  255.28 € ,  159.42 € ,"  1,502,067.52 € ","  938,027.28 € ",  95.86 € 
C1513,Australia and Oceania,Australia,Rice,Online,High,10/21/2021,151334369,11/7/2021,2058,  154.06 € ,  90.93 € ,"  317,055.48 € ","  187,133.94 € ",  63.13 € 
C8901,Asia,Tajikistan,Lemon,Online,Low,1/23/2021,890131032,2/5/2021,8408,  81.73 € ,  56.67 € ,"  687,185.84 € ","  476,481.36 € ",  25.06 € 
C2463,Central America and Caribbean,El Salvador,Sunflower,Online,High,1/14/2022,246366965,3/5/2022,4315,  668.27 € ,  502.54 € ,"  2,883,585.05 € ","  2,168,460.10 € ",  165.73 € 
C7341,Asia,Indonesia,Oatmeal,Online,Low,8/21/2020,734153497,9/22/2020,1189,  205.70 € ,  117.11 € ,"  244,577.30 € ","  139,243.79 € ",  88.59 € 
C4379,Europe,Sweden,Lemon,Offline,Medium,4/27/2020,437914454,5/2/2020,7473,  81.73 € ,  56.67 € ,"  610,768.29 € ","  423,494.91 € ",  25.06 € 
C6623,Australia and Oceania,Tonga,Sunflower,Offline,High,2/1/2022,662386167,3/1/2022,3641,  668.27 € ,  502.54 € ,"  2,433,171.07 € ","  1,829,748.14 € ",  165.73 € 
C9826,Africa,Mozambique,Sorghum,Online,Medium,3/12/2020,982617461,4/25/2020,7198,  109.28 € ,  35.84 € ,"  786,597.44 € ","  257,976.32 € ",  73.44 € 
C5939,Europe,Andorra,Corn,Online,Critical,9/25/2020,593969666,10/8/2020,7678,  437.20 € ,  263.33 € ,"  3,356,821.60 € ","  2,021,847.74 € ",  173.87 € 
C5621,Australia and Oceania,Solomon Islands,Rice,Online,High,3/13/2020,562116611,4/16/2020,1651,  154.06 € ,  90.93 € ,"  254,353.06 € ","  150,125.43 € ",  63.13 € 
C6730,Europe,Romania,Rice,Offline,Medium,3/11/2021,673044621,3/26/2021,7715,  154.06 € ,  90.93 € ,"  1,188,572.90 € ","  701,524.95 € ",  63.13 € 
C7830,Central America and Caribbean,Saint Vincent and the Grenadines,Fish,Offline,High,6/10/2022,783052527,6/17/2022,1499,  651.21 € ,  524.96 € ,"  976,163.79 € ","  786,915.04 € ",  126.25 € 
C3687,Europe,France,Meat,Offline,Low,3/17/2020,368751657,4/7/2020,664,  421.89 € ,  364.69 € ,"  280,134.96 € ","  242,154.16 € ",  57.20 € 
C7770,Africa,The Gambia,Sunflower,Offline,Low,3/4/2021,777065837,3/12/2021,9904,  668.27 € ,  502.54 € ,"  6,618,546.08 € ","  4,977,156.16 € ",  165.73 € 
C2752,Australia and Oceania,Samoa ,Flour,Offline,Low,12/19/2020,275231397,1/21/2021,5941,  152.58 € ,  97.44 € ,"  906,477.78 € ","  578,891.04 € ",  55.14 € 
C8007,Europe,Serbia,Sorghum,Offline,Medium,10/15/2022,800797164,12/1/2022,2531,  109.28 € ,  35.84 € ,"  276,587.68 € ","  90,711.04 € ",  73.44 € 
C3116,Central America and Caribbean,Saint Vincent and the Grenadines,Corn,Online,High,8/25/2021,311624467,9/8/2021,5460,  437.20 € ,  263.33 € ,"  2,387,112.00 € ","  1,437,781.80 € ",  173.87 € 
C4358,Africa,Syria,Came,Offline,Low,2/11/2020,435887134,3/21/2020,7544,  47.45 € ,  31.79 € ,"  357,962.80 € ","  239,823.76 € ",  15.66 € 
C6220,Australia and Oceania,Australia,Rice,Offline,High,2/22/2021,622071492,4/3/2021,3633,  154.06 € ,  90.93 € ,"  559,699.98 € ","  330,348.69 € ",  63.13 € 
C3889,Africa,Cote d'Ivoire,Corn,Offline,Medium,12/20/2020,388976371,1/9/2021,5607,  437.20 € ,  263.33 € ,"  2,451,380.40 € ","  1,476,491.31 € ",  173.87 € 
C6757,Central America and Caribbean,Dominican Republic,Lemon,Online,Critical,12/5/2021,675713098,1/23/2022,7376,  81.73 € ,  56.67 € ,"  602,840.48 € ","  417,997.92 € ",  25.06 € 
C6917,Africa,Rwanda,Orange,Online,Medium,6/21/2022,691705501,7/24/2022,9884,  9.33 € ,  6.92 € ,"  92,217.72 € ","  68,397.28 € ",  2.41 € 
C1666,Africa,Chad,Corn,Online,Medium,6/17/2021,166689908,7/29/2021,6103,  437.20 € ,  263.33 € ,"  2,668,231.60 € ","  1,607,102.99 € ",  173.87 € 
C7007,Africa,Kenya,Sunflower,Offline,High,6/9/2022,700715148,7/14/2022,6039,  668.27 € ,  502.54 € ,"  4,035,682.53 € ","  3,034,839.06 € ",  165.73 € 
C8141,Central America and Caribbean,Belize,Came,Online,Medium,10/11/2020,814142549,11/14/2020,1727,  47.45 € ,  31.79 € ,"  81,946.15 € ","  54,901.33 € ",  15.66 € 
C8976,Australia and Oceania,Palau,Flour,Offline,Critical,4/6/2022,897645938,5/23/2022,2236,  152.58 € ,  97.44 € ,"  341,168.88 € ","  217,875.84 € ",  55.14 € 
C9622,Africa,Equatorial Guinea,Fish,Offline,High,8/21/2021,962211644,10/9/2021,8663,  651.21 € ,  524.96 € ,"  5,641,432.23 € ","  4,547,728.48 € ",  126.25 € 
C1891,Asia,Kyrgyzstan,Sunflower,Offline,Low,3/14/2021,189138495,3/14/2021,9139,  668.27 € ,  502.54 € ,"  6,107,319.53 € ","  4,592,713.06 € ",  165.73 € 
C9800,Asia,Bangladesh,Orange,Online,Low,10/15/2020,980037820,11/10/2020,3824,  9.33 € ,  6.92 € ,"  35,677.92 € ","  26,462.08 € ",  2.41 € 
C4068,Asia,Bhutan,Soy,Online,High,1/28/2022,406833446,3/9/2022,9912,  255.28 € ,  159.42 € ,"  2,530,335.36 € ","  1,580,171.04 € ",  95.86 € 
C5617,Europe,Macedonia,Meat,Offline,Low,6/1/2021,561761701,6/18/2021,6626,  421.89 € ,  364.69 € ,"  2,795,443.14 € ","  2,416,435.94 € ",  57.20 € 
C9073,Australia and Oceania,Samoa ,Rice,Offline,Critical,9/18/2022,907371413,10/11/2022,220,  154.06 € ,  90.93 € ,"  33,893.20 € ","  20,004.60 € ",  63.13 € 
C5265,Europe,Austria,Came,Online,Medium,9/11/2021,526523911,10/16/2021,8981,  47.45 € ,  31.79 € ,"  426,148.45 € ","  285,505.99 € ",  15.66 € 
C3723,Europe,Italy,Came,Online,High,8/24/2021,372393023,9/12/2021,8226,  47.45 € ,  31.79 € ,"  390,323.70 € ","  261,504.54 € ",  15.66 € 
C1184,Africa,Bahrain,Fish,Offline,Medium,7/11/2020,118465077,7/16/2020,5304,  651.21 € ,  524.96 € ,"  3,454,017.84 € ","  2,784,387.84 € ",  126.25 € 
C4085,Australia and Oceania,Australia,Flour,Offline,Critical,12/26/2020,408538901,1/5/2021,4594,  152.58 € ,  97.44 € ,"  700,952.52 € ","  447,639.36 € ",  55.14 € 
C6067,Africa,Nigeria,Corn,Online,Low,5/15/2020,606725823,5/31/2020,2509,  437.20 € ,  263.33 € ,"  1,096,934.80 € ","  660,694.97 € ",  173.87 € 
C1474,Europe,Spain,Sorghum,Offline,Critical,9/13/2020,147449672,10/26/2020,2489,  109.28 € ,  35.84 € ,"  271,997.92 € ","  89,205.76 € ",  73.44 € 
C7854,Europe,Hungary,Meat,Online,Medium,7/22/2021,785446774,8/11/2021,10,  421.89 € ,  364.69 € ,"  4,218.90 € ","  3,646.90 € ",  57.20 € 
C7457,Europe,Bosnia and Herzegovina,Rice,Offline,Low,6/22/2021,745765960,7/14/2021,7575,  154.06 € ,  90.93 € ,"  1,167,004.50 € ","  688,794.75 € ",  63.13 € 
C5737,Asia,South Korea,Corn,Online,Critical,4/5/2022,573768556,5/5/2022,9721,  437.20 € ,  263.33 € ,"  4,250,021.20 € ","  2,559,830.93 € ",  173.87 € 
C8851,Africa,The Gambia,Flour,Offline,Low,11/2/2021,885128390,11/20/2021,8015,  152.58 € ,  97.44 € ,"  1,222,928.70 € ","  780,981.60 € ",  55.14 € 
C1158,Europe,Norway,Came,Online,Low,5/19/2021,115831792,6/9/2021,6056,  47.45 € ,  31.79 € ,"  287,357.20 € ","  192,520.24 € ",  15.66 € 
C3721,North America,Mexico,Orange,Offline,Medium,1/16/2021,372177588,1/30/2021,4474,  9.33 € ,  6.92 € ,"  41,742.42 € ","  30,960.08 € ",  2.41 € 
C6807,Europe,France,Corn,Offline,Low,5/20/2021,680777108,6/22/2021,5930,  437.20 € ,  263.33 € ,"  2,592,596.00 € ","  1,561,546.90 € ",  173.87 € 
C1385,Central America and Caribbean,Belize,Orange,Offline,High,12/3/2021,138554179,12/6/2021,115,  9.33 € ,  6.92 € ,"  1,072.95 € ",  795.80 € ,  2.41 € 
C1627,Africa,Malawi,Came,Online,High,8/4/2022,162745130,8/19/2022,8755,  47.45 € ,  31.79 € ,"  415,424.75 € ","  278,321.45 € ",  15.66 € 
C4408,Asia,India,Lemon,Offline,Critical,4/17/2022,440898787,6/1/2022,604,  81.73 € ,  56.67 € ,"  49,364.92 € ","  34,228.68 € ",  25.06 € 
C2808,Asia,Tajikistan,Orange,Online,Medium,4/29/2020,280876481,5/31/2020,6447,  9.33 € ,  6.92 € ,"  60,150.51 € ","  44,613.24 € ",  2.41 € 
C8608,Europe,Finland,Rice,Online,Low,9/9/2020,860852038,9/15/2020,4103,  154.06 € ,  90.93 € ,"  632,108.18 € ","  373,085.79 € ",  63.13 € 
C2793,Africa,Rwanda,Sorghum,Offline,Critical,1/22/2022,279311788,2/1/2022,3420,  109.28 € ,  35.84 € ,"  373,737.60 € ","  122,572.80 € ",  73.44 € 
